loteria,fecha,numero,serie
risaralda,2021-07-30 00:00:00,8749,070
risaralda,2021-07-23 00:00:00,0804,088
risaralda,2021-07-16 00:00:00,4435,137
risaralda,2021-07-09 00:00:00,2356,106
risaralda,2021-07-02 00:00:00,5095,083
risaralda,2021-06-25 00:00:00,3433,103
risaralda,2021-06-18 00:00:00,0164,197
risaralda,2021-06-11 00:00:00,4596,125
risaralda,2021-06-04 00:00:00,3799,157
risaralda,2021-05-28 00:00:00,0319,120
risaralda,2021-05-21 00:00:00,9234,194
risaralda,2021-05-14 00:00:00,3821,080
risaralda,2021-05-07 00:00:00,8641,000
risaralda,2021-04-30 00:00:00,0947,053
risaralda,2021-04-23 00:00:00,6757,178
risaralda,2021-04-16 00:00:00,2985,114
risaralda,2021-04-09 00:00:00,1565,085
risaralda,2021-04-03 00:00:00,7348,163
risaralda,2021-03-26 00:00:00,0214,065
risaralda,2021-03-19 00:00:00,1930,139
risaralda,2021-03-12 00:00:00,5892,032
risaralda,2021-03-05 00:00:00,2052,037
risaralda,2021-02-26 00:00:00,7962,143
risaralda,2021-02-19 00:00:00,5138,091
risaralda,2021-02-12 00:00:00,1984,065
risaralda,2021-02-05 00:00:00,6831,136
risaralda,2021-01-29 00:00:00,8909,036
risaralda,2021-01-22 00:00:00,3352,080
risaralda,2021-01-15 00:00:00,3164,152
risaralda,2021-01-08 00:00:00,3395,151
risaralda,2021-01-02 00:00:00,8117,070
risaralda,2020-12-26 00:00:00,8417,056
risaralda,2020-12-18 00:00:00,0556,127
risaralda,2020-12-11 00:00:00,7553,072
risaralda,2020-12-04 00:00:00,8307,118
risaralda,2020-11-27 00:00:00,0692,034
risaralda,2020-11-20 00:00:00,1104,049
risaralda,2020-11-13 00:00:00,7382,142
risaralda,2020-11-06 00:00:00,4136,097
risaralda,2020-10-30 00:00:00,4869,080
risaralda,2020-10-23 00:00:00,5154,051
risaralda,2020-10-16 00:00:00,1890,085
risaralda,2020-10-09 00:00:00,4489,121
risaralda,2020-10-02 00:00:00,7694,028
risaralda,2020-09-25 00:00:00,4059,052
risaralda,2020-09-18 00:00:00,9070,105
risaralda,2020-09-11 00:00:00,3305,047
risaralda,2020-09-04 00:00:00,9252,001
cauca,2022-07-30 00:00:00,7865,191
cauca,2022-07-23 00:00:00,1722,009
cauca,2022-07-16 00:00:00,5769,176
cauca,2022-07-09 00:00:00,3907,041
cauca,2022-07-02 00:00:00,5453,207
cauca,2022-06-25 00:00:00,2468,125
cauca,2022-06-18 00:00:00,7433,137
cauca,2022-06-11 00:00:00,5717,164
cauca,2022-06-04 00:00:00,1939,180
cauca,2022-05-28 00:00:00,9038,112
cauca,2022-05-21 00:00:00,4291,121
cauca,2022-05-14 00:00:00,3849,190
cauca,2022-05-07 00:00:00,8508,037
cauca,2022-04-30 00:00:00,1052,158
cauca,2022-04-23 00:00:00,4336,086
cauca,2022-04-16 00:00:00,6830,108
cauca,2022-04-09 00:00:00,8081,151
cauca,2022-04-02 00:00:00,3511,190
cauca,2022-03-26 00:00:00,3974,054
cauca,2022-03-19 00:00:00,6927,115
cauca,2022-03-12 00:00:00,4504,038
cauca,2022-03-05 00:00:00,8767,035
cauca,2022-02-26 00:00:00,6359,102
cauca,2022-02-19 00:00:00,1276,043
cauca,2022-02-12 00:00:00,2531,078
cauca,2022-02-05 00:00:00,5141,193
cauca,2022-01-29 00:00:00,3956,107
cauca,2022-01-22 00:00:00,5826,025
cauca,2022-01-15 00:00:00,8220,168
cauca,2022-01-08 00:00:00,8541,072
cauca,2022-01-04 00:00:00,6168,103
cauca,2021-12-25 00:00:00,1987,158
cauca,2021-12-18 00:00:00,9889,167
cauca,2021-12-11 00:00:00,5412,149
cauca,2021-12-04 00:00:00,4425,102
cauca,2021-11-27 00:00:00,6697,144
cauca,2021-11-20 00:00:00,7888,069
cauca,2021-11-13 00:00:00,7077,107
cauca,2021-11-06 00:00:00,3766,032
cauca,2021-10-30 00:00:00,3609,117
cauca,2021-10-23 00:00:00,9809,130
cauca,2021-10-16 00:00:00,0121,061
cauca,2021-10-09 00:00:00,1869,033
cauca,2021-10-02 00:00:00,8275,115
cauca,2021-09-25 00:00:00,7829,040
cauca,2021-09-18 00:00:00,5052,127
cauca,2021-09-11 00:00:00,1394,192
cauca,2021-09-04 00:00:00,5783,179
cauca,2021-08-28 00:00:00,6063,109
cauca,2021-08-21 00:00:00,3250,157
cauca,2021-08-14 00:00:00,9463,135
cauca,2021-08-07 00:00:00,8165,039
cauca,2021-07-31 00:00:00,6323,154
cauca,2021-07-24 00:00:00,5743,048
cauca,2021-07-17 00:00:00,6808,146
cauca,2021-07-10 00:00:00,6170,109
cauca,2021-07-03 00:00:00,8532,046
cauca,2021-06-26 00:00:00,3833,142
cauca,2021-06-19 00:00:00,3942,129
cauca,2021-06-12 00:00:00,8852,126
cauca,2021-06-05 00:00:00,8015,057
cauca,2021-05-29 00:00:00,6333,015
cauca,2021-05-22 00:00:00,5660,182
cauca,2021-05-15 00:00:00,6010,074
cauca,2021-05-08 00:00:00,6166,179
cauca,2021-05-01 00:00:00,7502,042
cauca,2021-04-24 00:00:00,1579,107
cauca,2021-04-17 00:00:00,3956,089
cauca,2021-04-10 00:00:00,6270,066
cauca,2021-04-03 00:00:00,7135,056
cauca,2021-03-27 00:00:00,5419,156
cauca,2021-03-20 00:00:00,2789,121
cauca,2021-03-13 00:00:00,0572,178
cauca,2021-03-06 00:00:00,9472,189
cauca,2021-02-27 00:00:00,6750,083
cauca,2021-02-20 00:00:00,1123,013
cauca,2021-02-13 00:00:00,1962,049
cauca,2021-02-06 00:00:00,2606,131
cauca,2021-01-30 00:00:00,0217,145
cauca,2021-01-23 00:00:00,1152,050
cauca,2021-01-16 00:00:00,3104,049
cauca,2021-01-09 00:00:00,1622,046
cauca,2021-01-02 00:00:00,2474,066
cauca,2020-12-26 00:00:00,3126,130
cauca,2020-12-19 00:00:00,4981,157
cauca,2020-12-12 00:00:00,1919,032
cauca,2020-12-05 00:00:00,7249,094
cauca,2020-11-28 00:00:00,6357,070
cauca,2020-11-21 00:00:00,7347,175
cauca,2020-11-14 00:00:00,3060,174
cauca,2020-11-07 00:00:00,6049,160
cauca,2020-10-31 00:00:00,5421,122
cauca,2020-10-24 00:00:00,1411,136
cauca,2020-10-17 00:00:00,6176,187
cauca,2020-10-10 00:00:00,4673,000
cauca,2020-10-03 00:00:00,5183,1600
cauca,2020-09-26 00:00:00,8353,099
cauca,2020-09-19 00:00:00,9320,128
cauca,2020-09-12 00:00:00,7052,135
cauca,2020-09-05 00:00:00,3575,017
cundinamarca,2022-08-01 00:00:00,8983,086
cruz-roja,2022-08-02 00:00:00,0287,009
tolima,2022-08-01 00:00:00,5037,031
huila,2022-08-02 00:00:00,8930,078
cundinamarca,2024-01-09 00:00:00,4847,116
cundinamarca,2024-01-02 00:00:00,3766,026
cundinamarca,2023-12-26 00:00:00,6935,052
cundinamarca,2023-12-18 00:00:00,3962,214
cundinamarca,2023-12-11 00:00:00,6236,092
cundinamarca,2023-12-04 00:00:00,6657,118
cundinamarca,2023-11-27 00:00:00,9788,224
cundinamarca,2023-11-20 00:00:00,2622,083
cundinamarca,2023-11-14 00:00:00,9445,208
cundinamarca,2023-11-07 00:00:00,1516,151
cundinamarca,2023-10-30 00:00:00,1080,195
cundinamarca,2023-10-23 00:00:00,3305,074
cundinamarca,2023-10-17 00:00:00,1346,158
cundinamarca,2023-10-09 00:00:00,5976,042
cundinamarca,2023-10-02 00:00:00,3235,049
cundinamarca,2023-09-25 00:00:00,2231,189
cundinamarca,2023-09-18 00:00:00,8551,132
cundinamarca,2023-09-11 00:00:00,6548,235
cundinamarca,2023-09-04 00:00:00,1236,072
cundinamarca,2023-08-28 00:00:00,2788,125
cundinamarca,2023-08-22 00:00:00,0944,153
cundinamarca,2023-08-14 00:00:00,4971,019
cundinamarca,2023-08-08 00:00:00,0734,023
cundinamarca,2023-07-31 00:00:00,0296,080
cundinamarca,2023-07-24 00:00:00,3802,015
cundinamarca,2023-07-17 00:00:00,3339,131
cundinamarca,2023-07-10 00:00:00,6523,097
cundinamarca,2023-07-04 00:00:00,5762,234
cundinamarca,2023-06-26 00:00:00,9727,244
cundinamarca,2023-06-20 00:00:00,7328,169
cundinamarca,2023-06-13 00:00:00,0066,051
cundinamarca,2023-06-05 00:00:00,3038,259
cundinamarca,2023-05-29 00:00:00,6156,005
cundinamarca,2023-05-23 00:00:00,8478,194
cundinamarca,2023-05-15 00:00:00,0534,172
cundinamarca,2023-05-08 00:00:00,4804,140
cundinamarca,2023-05-02 00:00:00,3021,180
cundinamarca,2023-04-24 00:00:00,3112,034
cundinamarca,2023-04-17 00:00:00,1970,207
cundinamarca,2023-04-10 00:00:00,6037,046
cundinamarca,2023-04-03 00:00:00,0601,016
cundinamarca,2023-03-27 00:00:00,0620,046
cundinamarca,2023-03-21 00:00:00,5550,077
cundinamarca,2023-03-13 00:00:00,3165,174
cundinamarca,2023-03-06 00:00:00,7930,114
cundinamarca,2023-02-27 00:00:00,1579,047
cundinamarca,2023-02-20 00:00:00,4582,060
cundinamarca,2023-02-13 00:00:00,0875,026
cundinamarca,2023-02-06 00:00:00,1838,233
cundinamarca,2023-01-30 00:00:00,1935,113
cundinamarca,2023-01-23 00:00:00,3215,050
cundinamarca,2023-01-16 00:00:00,7399,031
cundinamarca,2023-01-10 00:00:00,7461,006
cundinamarca,2023-01-02 00:00:00,4389,088
cundinamarca,2022-12-26 00:00:00,8592,253
cundinamarca,2022-12-19 00:00:00,1982,113
cundinamarca,2022-12-12 00:00:00,8808,104
cundinamarca,2022-12-05 00:00:00,7946,071
cundinamarca,2022-11-28 00:00:00,5434,194
cundinamarca,2022-11-21 00:00:00,4632,169
cundinamarca,2022-11-15 00:00:00,8454,085
cundinamarca,2022-11-08 00:00:00,6996,240
cundinamarca,2022-10-31 00:00:00,9219,072
cundinamarca,2022-10-24 00:00:00,9263,221
cundinamarca,2022-10-18 00:00:00,1085,204
cundinamarca,2022-10-10 00:00:00,4004,029
cundinamarca,2022-10-03 00:00:00,1320,046
cundinamarca,2022-09-26 00:00:00,9293,070
cundinamarca,2022-09-19 00:00:00,2898,238
cundinamarca,2022-09-12 00:00:00,4593,123
cundinamarca,2022-09-05 00:00:00,3260,157
cundinamarca,2022-08-29 00:00:00,9394,074
cundinamarca,2022-08-22 00:00:00,1503,111
cundinamarca,2022-08-16 00:00:00,9693,021
cundinamarca,2022-08-08 00:00:00,9371,200
cruz-roja,2024-01-09 00:00:00,3563,046
cruz-roja,2024-01-02 00:00:00,6922,230
cruz-roja,2023-12-26 00:00:00,9564,244
cruz-roja,2023-12-19 00:00:00,9039,219
cruz-roja,2023-12-12 00:00:00,6435,081
cruz-roja,2023-12-05 00:00:00,5387,056
cruz-roja,2023-11-28 00:00:00,4668,182
cruz-roja,2023-11-21 00:00:00,2752,098
cruz-roja,2023-11-14 00:00:00,9043,230
cruz-roja,2023-11-07 00:00:00,6903,217
cruz-roja,2023-10-31 00:00:00,4870,067
cruz-roja,2023-10-24 00:00:00,2913,113
cruz-roja,2023-10-17 00:00:00,2255,045
cruz-roja,2023-10-10 00:00:00,8799,179
cruz-roja,2023-10-03 00:00:00,5896,118
cruz-roja,2023-09-26 00:00:00,5753,161
cruz-roja,2023-09-19 00:00:00,4646,136
cruz-roja,2023-09-12 00:00:00,5938,134
cruz-roja,2023-09-05 00:00:00,6261,173
cruz-roja,2023-08-29 00:00:00,2096,067
cruz-roja,2023-08-22 00:00:00,9063,032
cruz-roja,2023-08-15 00:00:00,4409,172
cruz-roja,2023-08-08 00:00:00,4818,158
cruz-roja,2023-08-01 00:00:00,1386,158
cruz-roja,2023-07-25 00:00:00,0842,129
cruz-roja,2023-07-18 00:00:00,9400,240
cruz-roja,2023-07-11 00:00:00,1430,219
cruz-roja,2023-07-04 00:00:00,1225,190
cruz-roja,2023-06-27 00:00:00,3580,249
cruz-roja,2023-06-20 00:00:00,2711,108
cruz-roja,2023-06-13 00:00:00,3597,125
cruz-roja,2023-06-06 00:00:00,9408,231
cruz-roja,2023-05-30 00:00:00,1459,248
cruz-roja,2023-05-23 00:00:00,3729,072
cruz-roja,2023-05-16 00:00:00,2173,003
cruz-roja,2023-05-09 00:00:00,2004,054
cruz-roja,2023-05-02 00:00:00,5400,021
cruz-roja,2023-04-25 00:00:00,6282,221
cruz-roja,2023-04-18 00:00:00,7945,059
cruz-roja,2023-04-11 00:00:00,6414,003
cruz-roja,2023-04-04 00:00:00,4204,096
cruz-roja,2023-03-28 00:00:00,9426,131
cruz-roja,2023-03-21 00:00:00,8577,157
cruz-roja,2023-03-14 00:00:00,9154,199
cruz-roja,2023-03-07 00:00:00,5075,062
cruz-roja,2023-02-28 00:00:00,8069,127
cruz-roja,2023-02-21 00:00:00,5903,236
cruz-roja,2023-02-14 00:00:00,2792,111
cruz-roja,2023-02-07 00:00:00,3537,061
cruz-roja,2023-01-31 00:00:00,9070,163
cruz-roja,2023-01-24 00:00:00,3180,127
cruz-roja,2023-01-17 00:00:00,0903,145
cruz-roja,2023-01-10 00:00:00,7375,233
cruz-roja,2023-01-03 00:00:00,1852,157
cruz-roja,2022-12-27 00:00:00,6586,089
cruz-roja,2022-12-20 00:00:00,2613,126
cruz-roja,2022-12-13 00:00:00,3053,184
cruz-roja,2022-12-06 00:00:00,5936,159
cruz-roja,2022-11-29 00:00:00,9117,218
cruz-roja,2022-11-22 00:00:00,0743,187
cruz-roja,2022-11-15 00:00:00,9458,017
cruz-roja,2022-11-08 00:00:00,6044,078
cruz-roja,2022-11-01 00:00:00,1757,044
cruz-roja,2022-10-25 00:00:00,9614,232
cruz-roja,2022-10-18 00:00:00,6709,008
cruz-roja,2022-10-11 00:00:00,9182,031
cruz-roja,2022-10-04 00:00:00,1401,149
cruz-roja,2022-09-27 00:00:00,6078,232
cruz-roja,2022-09-20 00:00:00,5538,011
cruz-roja,2022-09-13 00:00:00,8907,186
cruz-roja,2022-09-06 00:00:00,2213,000
cruz-roja,2022-08-30 00:00:00,8211,195
cruz-roja,2022-08-23 00:00:00,5598,183
cruz-roja,2022-08-16 00:00:00,0753,008
cruz-roja,2022-08-09 00:00:00,1777,209
valle,2024-01-10 00:00:00,0132,104
valle,2024-01-03 00:00:00,5045,068
valle,2023-12-27 00:00:00,9194,109
valle,2023-12-20 00:00:00,0654,222
valle,2023-12-13 00:00:00,0878,018
valle,2023-12-06 00:00:00,6184,140
valle,2023-11-29 00:00:00,3170,068
valle,2023-11-22 00:00:00,1593,050
valle,2023-11-15 00:00:00,4420,121
valle,2023-11-08 00:00:00,5461,181
valle,2023-11-01 00:00:00,1920,246
valle,2023-10-25 00:00:00,6755,209
valle,2023-10-18 00:00:00,9013,052
valle,2023-10-11 00:00:00,5272,039
valle,2023-10-04 00:00:00,4760,076
valle,2023-09-27 00:00:00,4016,056
valle,2023-09-20 00:00:00,3888,204
valle,2023-09-13 00:00:00,0916,108
valle,2023-09-06 00:00:00,3071,224
valle,2023-08-30 00:00:00,7876,206
valle,2023-08-23 00:00:00,8900,118
valle,2023-08-16 00:00:00,8268,004
valle,2023-08-09 00:00:00,7769,102
valle,2023-08-02 00:00:00,8082,018
valle,2023-07-26 00:00:00,8027,242
valle,2023-07-19 00:00:00,1012,171
valle,2023-07-12 00:00:00,8063,155
valle,2023-07-05 00:00:00,5087,017
valle,2023-06-28 00:00:00,6229,235
valle,2023-06-21 00:00:00,2329,240
valle,2023-06-14 00:00:00,3294,212
valle,2023-06-07 00:00:00,6079,093
valle,2023-05-31 00:00:00,2441,233
valle,2023-05-24 00:00:00,0162,154
valle,2023-05-17 00:00:00,1509,059
valle,2023-05-10 00:00:00,8754,095
valle,2023-05-03 00:00:00,4231,183
valle,2023-04-26 00:00:00,4264,204
valle,2023-04-19 00:00:00,5267,142
valle,2023-04-12 00:00:00,0227,248
valle,2023-04-05 00:00:00,9561,220
valle,2023-03-29 00:00:00,4356,234
valle,2023-03-22 00:00:00,6277,004
valle,2023-03-15 00:00:00,4268,066
valle,2023-03-08 00:00:00,6478,135
valle,2023-03-01 00:00:00,0670,206
valle,2023-02-22 00:00:00,7026,031
valle,2023-02-15 00:00:00,6968,046
valle,2023-02-08 00:00:00,8343,197
valle,2023-02-01 00:00:00,1754,078
valle,2023-01-25 00:00:00,5458,026
valle,2023-01-18 00:00:00,8558,104
valle,2023-01-11 00:00:00,6119,032
valle,2023-01-04 00:00:00,1207,074
valle,2022-12-28 00:00:00,7626,187
valle,2022-12-21 00:00:00,8540,021
valle,2022-12-14 00:00:00,4365,074
valle,2022-12-07 00:00:00,8833,112
valle,2022-11-30 00:00:00,3501,008
valle,2022-11-23 00:00:00,2938,117
valle,2022-11-16 00:00:00,7333,082
valle,2022-11-09 00:00:00,9398,230
valle,2022-11-02 00:00:00,0656,056
valle,2022-10-26 00:00:00,7752,055
valle,2022-10-19 00:00:00,8823,029
valle,2022-10-12 00:00:00,1706,125
valle,2022-10-05 00:00:00,5299,056
valle,2022-09-28 00:00:00,7662,179
valle,2022-09-21 00:00:00,6658,017
valle,2022-09-14 00:00:00,7550,182
valle,2022-09-07 00:00:00,1685,014
valle,2022-08-31 00:00:00,1950,007
valle,2022-08-24 00:00:00,8888,201
valle,2022-08-17 00:00:00,2725,046
valle,2022-08-10 00:00:00,4457,082
valle,2022-08-03 00:00:00,2451,054
bogota,2024-01-04 00:00:00,6740,081
bogota,2023-12-28 00:00:00,2753,446
bogota,2023-12-21 00:00:00,7041,336
bogota,2023-12-14 00:00:00,6883,008
bogota,2023-12-07 00:00:00,5496,130
bogota,2023-11-30 00:00:00,0523,114
bogota,2023-11-23 00:00:00,5210,067
bogota,2023-11-16 00:00:00,8479,010
bogota,2023-11-09 00:00:00,5771,397
bogota,2023-11-02 00:00:00,1129,049
bogota,2023-10-26 00:00:00,5674,363
bogota,2023-10-19 00:00:00,9781,296
bogota,2023-10-12 00:00:00,9734,331
bogota,2023-10-05 00:00:00,2164,273
bogota,2023-09-28 00:00:00,7631,006
bogota,2023-09-21 00:00:00,4058,224
bogota,2023-09-14 00:00:00,0763,047
bogota,2023-09-07 00:00:00,4719,350
bogota,2023-08-31 00:00:00,7761,036
bogota,2023-08-24 00:00:00,7111,272
bogota,2023-08-17 00:00:00,5912,354
bogota,2023-08-10 00:00:00,9996,069
bogota,2023-08-03 00:00:00,0305,082
bogota,2023-07-27 00:00:00,6780,358
bogota,2023-07-18 00:00:00,0447,203
bogota,2023-07-13 00:00:00,3037,344
bogota,2023-07-06 00:00:00,1796,307
bogota,2023-06-29 00:00:00,7723,219
bogota,2023-06-22 00:00:00,6012,098
bogota,2023-06-15 00:00:00,9669,095
bogota,2023-06-08 00:00:00,4958,301
bogota,2023-06-01 00:00:00,9972,334
bogota,2023-05-25 00:00:00,4340,325
bogota,2023-05-18 00:00:00,9210,311
bogota,2023-05-11 00:00:00,1195,046
bogota,2023-05-04 00:00:00,9213,006
bogota,2023-04-27 00:00:00,2274,278
bogota,2023-04-20 00:00:00,7445,399
bogota,2023-04-13 00:00:00,2440,060
bogota,2023-03-30 00:00:00,5848,335
bogota,2023-03-23 00:00:00,4936,086
bogota,2023-03-16 00:00:00,2756,127
bogota,2023-03-09 00:00:00,8496,362
bogota,2023-03-02 00:00:00,6440,217
bogota,2023-02-23 00:00:00,7410,286
bogota,2023-02-16 00:00:00,4136,377
bogota,2023-02-09 00:00:00,6711,235
bogota,2023-02-02 00:00:00,9978,320
bogota,2023-01-26 00:00:00,0973,069
bogota,2023-01-19 00:00:00,8443,086
bogota,2023-01-12 00:00:00,3356,206
bogota,2023-01-05 00:00:00,1171,147
bogota,2022-12-29 00:00:00,8038,379
bogota,2022-12-22 00:00:00,4088,264
bogota,2022-12-15 00:00:00,3806,255
bogota,2022-12-10 00:00:00,6082,052
bogota,2022-12-01 00:00:00,3638,356
bogota,2022-11-24 00:00:00,7552,301
bogota,2022-11-17 00:00:00,3933,058
bogota,2022-11-10 00:00:00,2766,188
bogota,2022-11-03 00:00:00,7502,045
bogota,2022-10-27 00:00:00,3754,307
bogota,2022-10-20 00:00:00,9163,008
bogota,2022-10-13 00:00:00,5788,065
bogota,2022-10-06 00:00:00,0388,382
bogota,2022-09-29 00:00:00,3025,043
bogota,2022-09-22 00:00:00,0973,165
bogota,2022-09-15 00:00:00,6629,117
bogota,2022-09-08 00:00:00,0890,283
bogota,2022-09-01 00:00:00,2201,026
bogota,2022-08-25 00:00:00,1108,041
bogota,2022-08-18 00:00:00,3357,246
bogota,2022-08-11 00:00:00,3668,322
bogota,2022-08-04 00:00:00,9617,296
medellin,2024-01-05 00:00:00,2864,160
medellin,2023-12-29 00:00:00,9867,425
medellin,2023-12-22 00:00:00,8645,483
medellin,2023-12-15 00:00:00,7630,005
medellin,2023-12-07 00:00:00,1597,120
medellin,2023-12-01 00:00:00,2518,011
medellin,2023-11-24 00:00:00,5938,227
medellin,2023-11-17 00:00:00,9234,464
medellin,2023-11-10 00:00:00,0247,210
medellin,2023-11-03 00:00:00,2410,271
medellin,2023-10-27 00:00:00,1090,111
medellin,2023-10-20 00:00:00,0204,074
medellin,2023-10-13 00:00:00,6313,235
medellin,2023-10-06 00:00:00,8058,311
medellin,2023-09-29 00:00:00,1767,134
medellin,2023-09-22 00:00:00,1666,496
medellin,2023-09-15 00:00:00,1480,067
medellin,2023-09-08 00:00:00,1876,280
medellin,2023-09-01 00:00:00,8716,346
medellin,2023-08-25 00:00:00,2780,453
medellin,2023-08-18 00:00:00,3267,342
medellin,2023-08-11 00:00:00,5328,363
medellin,2023-08-04 00:00:00,3728,276
medellin,2023-07-28 00:00:00,2013,180
medellin,2023-07-21 00:00:00,6539,336
medellin,2023-07-14 00:00:00,3803,065
medellin,2023-07-07 00:00:00,7318,340
medellin,2023-06-30 00:00:00,1279,158
medellin,2023-06-23 00:00:00,5987,104
medellin,2023-06-16 00:00:00,9557,332
medellin,2023-06-09 00:00:00,1258,294
medellin,2023-06-02 00:00:00,7768,039
medellin,2023-05-26 00:00:00,8060,158
medellin,2023-05-19 00:00:00,1952,241
medellin,2023-05-12 00:00:00,2701,202
medellin,2023-05-05 00:00:00,4798,127
medellin,2023-04-28 00:00:00,8945,168
medellin,2023-04-21 00:00:00,4512,218
medellin,2023-04-14 00:00:00,4773,027
medellin,2023-04-08 00:00:00,5724,111
medellin,2023-03-31 00:00:00,8984,311
medellin,2023-03-24 00:00:00,2228,282
medellin,2023-03-17 00:00:00,7899,034
medellin,2023-03-10 00:00:00,9162,182
medellin,2023-03-03 00:00:00,4732,328
medellin,2023-02-24 00:00:00,1055,087
medellin,2023-02-17 00:00:00,3559,042
medellin,2023-02-10 00:00:00,8424,032
medellin,2023-02-03 00:00:00,2469,049
medellin,2023-01-27 00:00:00,3935,214
medellin,2023-01-20 00:00:00,8945,145
medellin,2023-01-13 00:00:00,7698,123
medellin,2023-01-06 00:00:00,1311,339
medellin,2022-12-30 00:00:00,7134,063
medellin,2022-12-23 00:00:00,5174,002
medellin,2022-12-16 00:00:00,8603,072
medellin,2022-12-09 00:00:00,3975,075
medellin,2022-12-02 00:00:00,7001,199
medellin,2022-11-25 00:00:00,9718,354
medellin,2022-11-18 00:00:00,3950,094
medellin,2022-11-11 00:00:00,8271,055
medellin,2022-11-04 00:00:00,4550,004
medellin,2022-10-28 00:00:00,8388,105
medellin,2022-10-21 00:00:00,5030,104
medellin,2022-10-14 00:00:00,2604,271
medellin,2022-10-07 00:00:00,4974,164
medellin,2022-09-30 00:00:00,1064,214
medellin,2022-09-23 00:00:00,1737,115
medellin,2022-09-16 00:00:00,6083,047
medellin,2022-09-09 00:00:00,4116,252
medellin,2022-09-02 00:00:00,0627,068
medellin,2022-08-26 00:00:00,7167,297
medellin,2022-08-19 00:00:00,1194,216
medellin,2022-08-12 00:00:00,0858,232
medellin,2022-08-05 00:00:00,3562,148
boyaca,2024-01-06 00:00:00,9751,173
boyaca,2023-12-30 00:00:00,6509,005
boyaca,2023-12-23 00:00:00,5151,073
boyaca,2023-12-16 00:00:00,7751,114
boyaca,2023-12-09 00:00:00,2689,268
boyaca,2023-12-02 00:00:00,4035,067
boyaca,2023-11-25 00:00:00,2636,133
boyaca,2023-11-18 00:00:00,1634,434
boyaca,2023-11-11 00:00:00,4976,186
boyaca,2023-11-04 00:00:00,0221,467
boyaca,2023-10-28 00:00:00,8887,139
boyaca,2023-10-21 00:00:00,1632,003
boyaca,2023-10-14 00:00:00,9073,173
boyaca,2023-10-07 00:00:00,1115,140
boyaca,2023-09-30 00:00:00,3256,264
boyaca,2023-09-23 00:00:00,6695,144
boyaca,2023-09-16 00:00:00,4113,358
boyaca,2023-09-09 00:00:00,9470,230
boyaca,2023-09-02 00:00:00,5005,169
boyaca,2023-08-26 00:00:00,2175,140
boyaca,2023-08-19 00:00:00,4828,271
boyaca,2023-08-12 00:00:00,4974,142
boyaca,2023-08-05 00:00:00,9745,368
boyaca,2023-07-29 00:00:00,8883,464
boyaca,2023-07-22 00:00:00,2598,184
boyaca,2023-07-15 00:00:00,3130,327
boyaca,2023-07-08 00:00:00,0959,379
boyaca,2023-07-01 00:00:00,3751,046
boyaca,2023-06-24 00:00:00,6261,436
boyaca,2023-06-17 00:00:00,8500,192
boyaca,2023-06-10 00:00:00,9229,454
boyaca,2023-06-03 00:00:00,1519,460
boyaca,2023-05-27 00:00:00,4441,077
boyaca,2023-05-20 00:00:00,6187,015
boyaca,2023-05-13 00:00:00,2401,298
boyaca,2023-05-06 00:00:00,8749,058
boyaca,2023-04-29 00:00:00,9212,461
boyaca,2023-04-22 00:00:00,9177,355
boyaca,2023-04-15 00:00:00,1502,460
boyaca,2023-04-08 00:00:00,1597,045
boyaca,2023-04-01 00:00:00,0089,100
boyaca,2023-03-25 00:00:00,4686,352
boyaca,2023-03-18 00:00:00,4603,072
boyaca,2023-03-11 00:00:00,5264,118
boyaca,2023-03-04 00:00:00,9792,259
boyaca,2023-02-25 00:00:00,4282,100
boyaca,2023-02-18 00:00:00,9200,004
boyaca,2023-02-11 00:00:00,8942,094
boyaca,2023-02-04 00:00:00,7121,157
boyaca,2023-01-28 00:00:00,6822,169
boyaca,2023-01-21 00:00:00,3137,280
boyaca,2023-01-14 00:00:00,4797,116
boyaca,2023-01-07 00:00:00,8562,084
boyaca,2022-12-31 00:00:00,5908,167
boyaca,2022-12-24 00:00:00,5694,136
boyaca,2022-12-17 00:00:00,0069,121
boyaca,2022-12-10 00:00:00,4247,363
boyaca,2022-12-03 00:00:00,0400,310
boyaca,2022-11-26 00:00:00,5307,346
boyaca,2022-11-19 00:00:00,8219,040
boyaca,2022-11-12 00:00:00,3579,017
boyaca,2022-11-05 00:00:00,5596,161
boyaca,2022-10-29 00:00:00,4513,131
boyaca,2022-10-22 00:00:00,4457,263
boyaca,2022-10-15 00:00:00,8975,158
boyaca,2022-10-08 00:00:00,7361,141
boyaca,2022-10-01 00:00:00,4004,238
boyaca,2022-09-24 00:00:00,9359,036
boyaca,2022-09-17 00:00:00,0840,298
boyaca,2022-09-10 00:00:00,0575,276
boyaca,2022-09-03 00:00:00,7240,112
boyaca,2022-08-27 00:00:00,5526,352
boyaca,2022-08-20 00:00:00,3177,051
boyaca,2022-08-13 00:00:00,8312,110
boyaca,2022-08-06 00:00:00,6876,327
tolima,2024-01-09 00:00:00,6943,051
tolima,2024-01-02 00:00:00,2130,015
tolima,2023-12-26 00:00:00,0925,093
tolima,2023-12-18 00:00:00,0279,016
tolima,2023-12-11 00:00:00,6447,194
tolima,2023-12-04 00:00:00,0690,053
tolima,2023-11-27 00:00:00,5086,184
tolima,2023-11-20 00:00:00,2984,042
tolima,2023-11-14 00:00:00,6884,142
tolima,2023-11-07 00:00:00,8455,138
